"GO.ID";"Term";"Annotated";"Significant";"Expected";"classicFisher";"weighted"
"GO:0008796";"bis(5'-nucleosyl)-tetraphosphatase activ...";7;0;1,79;"1.00000";"1.00000"
"GO:0008802";"betaine-aldehyde dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008807";"carboxyvinyl-carboxyphosphonate phosphor...";1;0;0,26;"1.00000";"1.00000"
"GO:0008808";"cardiolipin synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008815";"citrate (pro-3S)-lyase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008821";"crossover junction endodeoxyribonuclease...";2;0;0,51;"1.00000";"1.00000"
"GO:0008828";"dATP diphosphatase activity";6;0;1,53;"1.00000";"1.00000"
"GO:0008831";"dTDP-4-dehydrorhamnose reductase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0008853";"exodeoxyribonuclease III activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008863";"formate dehydrogenase (NAD+) activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008864";"formyltetrahydrofolate deformylase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0008889";"glycerophosphodiester phosphodiesterase ...";3;0;0,77;"1.00000";"1.00000"
"GO:0008898";"S-adenosylmethionine-homocysteine S-meth...";1;0;0,26;"1.00000";"1.00000"
"GO:0008926";"mannitol-1-phosphate 5-dehydrogenase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0008934";"inositol monophosphate 1-phosphatase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0008936";"nicotinamidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008942";"nitrite reductase [NAD(P)H] activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008962";"phosphatidylglycerophosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008972";"phosphomethylpyrimidine kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0009000";"selenocysteine lyase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0009001";"serine O-acetyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0009013";"succinate-semialdehyde dehydrogenase [NA...";1;0;0,26;"1.00000";"1.00000"
"GO:0009027";"tartrate dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0009374";"biotin binding";3;0;0,77;"1.00000";"1.00000"
"GO:0009385";"N-acylmannosamine-6-phosphate 2-epimeras...";1;0;0,26;"1.00000";"1.00000"
"GO:0009678";"pyrophosphate hydrolysis-driven proton t...";23;0;5,87;"1.00000";"1.00000"
"GO:0009881";"photoreceptor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0009905";"ent-copalyl diphosphate synthase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0009931";"calcium-dependent protein serine/threoni...";13;0;3,32;"1.00000";"1.00000"
"GO:0009982";"pseudouridine synthase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0010857";"calcium-dependent protein kinase activit...";13;0;3,32;"1.00000";"1.00000"
"GO:0015038";"glutathione disulfide oxidoreductase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0015079";"potassium ion transmembrane transporter ...";3;0;0,77;"1.00000";"1.00000"
"GO:0015104";"antimonite transmembrane transporter act...";1;0;0,26;"1.00000";"1.00000"
"GO:0015108";"chloride transmembrane transporter activ...";3;0;0,77;"1.00000";"1.00000"
"GO:0015125";"bile acid transmembrane transporter acti...";1;0;0,26;"1.00000";"1.00000"
"GO:0015252";"proton channel activity";17;0;4,34;"1.00000";"1.00000"
"GO:0015355";"secondary active monocarboxylate transme...";1;0;0,26;"1.00000";"1.00000"
"GO:0015385";"sodium:proton antiporter activity";1;0;0,26;"1.00000";"1.00000"
"GO:0015446";"ATPase-coupled arsenite transmembrane tr...";1;0;0,26;"1.00000";"1.00000"
"GO:0015453";"oxidoreduction-driven active transmembra...";19;0;4,85;"1.00000";"1.00000"
"GO:0015631";"tubulin binding";1;0;0,26;"1.00000";"1.00000"
"GO:0015930";"glutamate synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0016002";"sulfite reductase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016034";"maleylacetoacetate isomerase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0016149";"translation release factor activity, cod...";1;0;0,26;"1.00000";"1.00000"
"GO:0016158";"3-phytase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016160";"amylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0016211";"ammonia ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016216";"isopenicillin-N synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0016251";"RNA polymerase II general transcription ...";2;0;0,51;"1.00000";"1.00000"
"GO:0016287";"glycerone-phosphate O-acyltransferase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0016303";"1-phosphatidylinositol-3-kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0016308";"1-phosphatidylinositol-4-phosphate 5-kin...";2;0;0,51;"1.00000";"1.00000"
"GO:0016421";"CoA carboxylase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016453";"C-acetyltransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016603";"glutaminyl-peptide cyclotransferase acti...";1;0;0,26;"1.00000";"1.00000"
"GO:0016624";"oxidoreductase activity, acting on the a...";6;0;1,53;"1.00000";"1.00000"
"GO:0016631";"enoyl-[acyl-carrier-protein] reductase a...";2;0;0,51;"1.00000";"1.00000"
"GO:0016639";"oxidoreductase activity, acting on the C...";3;0;0,77;"1.00000";"1.00000"
"GO:0016642";"oxidoreductase activity, acting on the C...";1;0;0,26;"1.00000";"1.00000"
"GO:0016646";"oxidoreductase activity, acting on the C...";9;0;2,3;"1.00000";"1.00000"
"GO:0016652";"oxidoreductase activity, acting on NAD(P...";1;0;0,26;"1.00000";"1.00000"
"GO:0016656";"monodehydroascorbate reductase (NADH) ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0016663";"oxidoreductase activity, acting on other...";1;0;0,26;"1.00000";"1.00000"
"GO:0016675";"oxidoreductase activity, acting on a hem...";8;0;2,04;"1.00000";"1.00000"
"GO:0016703";"oxidoreductase activity, acting on singl...";3;0;0,77;"1.00000";"1.00000"
"GO:0016723";"oxidoreductase activity, acting on metal...";1;0;0,26;"1.00000";"1.00000"
"GO:0016724";"oxidoreductase activity, acting on metal...";1;0;0,26;"1.00000";"1.00000"
"GO:0016727";"oxidoreductase activity, acting on CH or...";1;0;0,26;"1.00000";"1.00000"
"GO:0016728";"oxidoreductase activity, acting on CH or...";2;0;0,51;"1.00000";"1.00000"
"GO:0016755";"aminoacyltransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016762";"xyloglucan:xyloglucosyl transferase acti...";2;0;0,51;"1.00000";"1.00000"
"GO:0016774";"phosphotransferase activity, carboxyl gr...";6;0;1,53;"1.00000";"1.00000"
"GO:0016776";"phosphotransferase activity, phosphate g...";11;0;2,81;"1.00000";"1.00000"
"GO:0016783";"sulfurtransferase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0016802";"trialkylsulfonium hydrolase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0016837";"carbon-oxygen lyase activity, acting on ...";1;0;0,26;"1.00000";"1.00000"
"GO:0016842";"amidine-lyase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0016847";"1-aminocyclopropane-1-carboxylate syntha...";4;0;1,02;"1.00000";"1.00000"
"GO:0016855";"racemase and epimerase activity, acting ...";1;0;0,26;"1.00000";"1.00000"
"GO:0016868";"intramolecular transferase activity, pho...";4;0;1,02;"1.00000";"1.00000"
"GO:0016880";"acid-ammonia (or amide) ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0016885";"ligase activity, forming carbon-carbon b...";3;0;0,77;"1.00000";"1.00000"
"GO:0016889";"endodeoxyribonuclease activity, producin...";2;0;0,51;"1.00000";"1.00000"
"GO:0016895";"exodeoxyribonuclease activity, producing...";2;0;0,51;"1.00000";"1.00000"
"GO:0016901";"oxidoreductase activity, acting on the C...";1;0;0,26;"1.00000";"1.00000"
"GO:0016906";"sterol 3-beta-glucosyltransferase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0016992";"lipoate synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0017056";"structural constituent of nuclear pore";1;0;0,26;"1.00000";"1.00000"
"GO:0017057";"6-phosphogluconolactonase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0017061";"S-methyl-5-thioadenosine phosphorylase a...";1;0;0,26;"1.00000";"1.00000"
"GO:0017089";"glycolipid transfer activity";1;0;0,26;"1.00000";"1.00000"
"GO:0017110";"nucleoside diphosphate phosphatase activ...";2;0;0,51;"1.00000";"1.00000"
"GO:0017150";"tRNA dihydrouridine synthase activity";4;0;1,02;"1.00000";"1.00000"
"GO:0017169";"CDP-alcohol phosphatidyltransferase acti...";5;0;1,28;"1.00000";"1.00000"
"GO:0017172";"cysteine dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0017176";"phosphatidylinositol N-acetylglucosaminy...";3;0;0,77;"1.00000";"1.00000"
"GO:0018024";"histone-lysine N-methyltransferase activ...";14;0;3,58;"1.00000";"1.00000"
"GO:0018025";"calmodulin-lysine N-methyltransferase ac...";2;0;0,51;"1.00000";"1.00000"
"GO:0018071";"NAD(P)-cysteine ADP-ribosyltransferase a...";6;0;1,53;"1.00000";"1.00000"
"GO:0018121";"NAD(P)-asparagine ADP-ribosyltransferase...";6;0;1,53;"1.00000";"1.00000"
"GO:0018127";"NAD(P)-serine ADP-ribosyltransferase act...";6;0;1,53;"1.00000";"1.00000"
"GO:0018271";"biotin-protein ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018421";"UDP-N-acetylglucosamine:serine-protein N...";2;0;0,51;"1.00000";"1.00000"
"GO:0018422";"GDP-mannose:serine-protein mannose-1-pho...";2;0;0,51;"1.00000";"1.00000"
"GO:0018542";"2,3-dihydroxy DDT 1,2-dioxygenase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0018555";"phenanthrene dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018556";"2,2',3-trihydroxybiphenyl dioxygenase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0018557";"1,2-dihydroxyfluorene 1,1-alpha-dioxygen...";1;0;0,26;"1.00000";"1.00000"
"GO:0018558";"5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydro...";1;0;0,26;"1.00000";"1.00000"
"GO:0018559";"1,1-dichloro-2-(dihydroxy-4-chlorophenyl...";1;0;0,26;"1.00000";"1.00000"
"GO:0018560";"protocatechuate 3,4-dioxygenase type II ...";1;0;0,26;"1.00000";"1.00000"
"GO:0018561";"2'-aminobiphenyl-2,3-diol 1,2-dioxygenas...";1;0;0,26;"1.00000";"1.00000"
"GO:0018562";"3,4-dihydroxyfluorene 4,4-alpha-dioxygen...";1;0;0,26;"1.00000";"1.00000"
"GO:0018563";"2,3-dihydroxy-ethylbenzene 1,2-dioxygena...";1;0;0,26;"1.00000";"1.00000"
"GO:0018564";"carbazole 1,9a-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018565";"dihydroxydibenzothiophene dioxygenase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0018566";"1,2-dihydroxynaphthalene-6-sulfonate 1,8...";1;0;0,26;"1.00000";"1.00000"
"GO:0018567";"styrene dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018568";"3,4-dihydroxyphenanthrene dioxygenase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0018569";"hydroquinone 1,2-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018570";"p-cumate 2,3-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018571";"2,3-dihydroxy-p-cumate dioxygenase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0018572";"3,5-dichlorocatechol 1,2-dioxygenase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0018573";"2-aminophenol 1,6-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018574";"2,6-dichloro-p-hydroquinone 1,2-dioxygen...";1;0;0,26;"1.00000";"1.00000"
"GO:0018575";"chlorocatechol 1,2-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018786";"haloalkane dehalogenase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0018791";"2-hydroxy-3-carboxy-6-oxo-7-methylocta-2...";1;0;0,26;"1.00000";"1.00000"
"GO:0018792";"bis(4-chlorophenyl)acetate decarboxylase...";1;0;0,26;"1.00000";"1.00000"
"GO:0018793";"3,5-dibromo-4-hydroxybenzoate decarboxyl...";1;0;0,26;"1.00000";"1.00000"
"GO:0018794";"2-hydroxyisobutyrate decarboxylase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0018795";"2-hydroxy-2-methyl-1,3-dicarbonate decar...";1;0;0,26;"1.00000";"1.00000"
"GO:0018807";"6-hydroxycyclohex-1-ene-1-carboxyl-CoA h...";1;0;0,26;"1.00000";"1.00000"
"GO:0018808";"trans-4-(1'-hydroxynaphth-2'-yl)-2-oxobu...";1;0;0,26;"1.00000";"1.00000"
"GO:0018809";"E-phenylitaconyl-CoA hydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018810";"trans-4-[2-(3-hydroxy)-thionaphthenyl]-2...";1;0;0,26;"1.00000";"1.00000"
"GO:0018811";"cyclohex-1-ene-1-carboxyl-CoA hydratase ...";1;0;0,26;"1.00000";"1.00000"
"GO:0018812";"3-hydroxyacyl-CoA dehydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0018813";"trans-o-hydroxybenzylidenepyruvate hydra...";1;0;0,26;"1.00000";"1.00000"
"GO:0018815";"3-methyl-5-hydroxy-6-(3-carboxy-3-oxopro...";1;0;0,26;"1.00000";"1.00000"
"GO:0018816";"2-hydroxyisobutyrate dehydratase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0018817";"2-oxo-hept-3-ene-1,7-dioate hydratase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0018820";"cyanamide hydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0019117";"dihydroxyfluorene dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0019135";"deoxyhypusine monooxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0019144";"ADP-sugar diphosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0019150";"D-ribulokinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0019166";"trans-2-enoyl-CoA reductase (NADPH) acti...";1;0;0,26;"1.00000";"1.00000"
"GO:0019171";"3-hydroxyacyl-[acyl-carrier-protein] deh...";1;0;0,26;"1.00000";"1.00000"
"GO:0019176";"dihydroneopterin monophosphate phosphata...";6;0;1,53;"1.00000";"1.00000"
"GO:0019177";"dihydroneopterin triphosphate pyrophosph...";6;0;1,53;"1.00000";"1.00000"
"GO:0019199";"transmembrane receptor protein kinase ac...";12;0;3,06;"1.00000";"1.00000"
"GO:0019202";"amino acid kinase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0019211";"phosphatase activator activity";2;0;0,51;"1.00000";"1.00000"
"GO:0019212";"phosphatase inhibitor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0019238";"cyclohydrolase activity";8;0;2,04;"1.00000";"1.00000"
"GO:0019899";"enzyme binding";6;0;1,53;"1.00000";"1.00000"
"GO:0019900";"kinase binding";1;0;0,26;"1.00000";"1.00000"
"GO:0019901";"protein kinase binding";1;0;0,26;"1.00000";"1.00000"
"GO:0019904";"protein domain specific binding";2;0;0,51;"1.00000";"1.00000"
"GO:0019912";"cyclin-dependent protein kinase activati...";12;0;3,06;"1.00000";"1.00000"
"GO:0022832";"voltage-gated channel activity";4;0;1,02;"1.00000";"1.00000"
"GO:0022836";"gated channel activity";4;0;1,02;"1.00000";"1.00000"
"GO:0022843";"voltage-gated cation channel activity";1;0;0,26;"1.00000";"1.00000"
"GO:0030060";"L-malate dehydrogenase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0030145";"manganese ion binding";5;0;1,28;"1.00000";"1.00000"
"GO:0030272";"5-formyltetrahydrofolate cyclo-ligase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0030337";"DNA polymerase processivity factor activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0030429";"kynureninase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0030545";"signaling receptor regulator activity";1;0;0,26;"1.00000";"1.00000"
"GO:0030546";"signaling receptor activator activity";1;0;0,26;"1.00000";"1.00000"
"GO:0030572";"phosphatidyltransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0030586";"[methionine synthase] reductase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0030596";"alpha-L-rhamnosidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0030674";"protein-macromolecule adaptor activity";2;0;0,51;"1.00000";"1.00000"
"GO:0030942";"endoplasmic reticulum signal peptide bin...";1;0;0,26;"1.00000";"1.00000"
"GO:0030955";"potassium ion binding";1;0;0,26;"1.00000";"1.00000"
"GO:0030983";"mismatched DNA binding";8;0;2,04;"1.00000";"1.00000"
"GO:0031071";"cysteine desulfurase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0031072";"heat shock protein binding";28;0;7,15;"1.00000";"1.00000"
"GO:0031320";"hexitol dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0031406";"carboxylic acid binding";4;0;1,02;"1.00000";"1.00000"
"GO:0031418";"L-ascorbic acid binding";1;0;0,26;"1.00000";"1.00000"
"GO:0031420";"alkali metal ion binding";1;0;0,26;"1.00000";"1.00000"
"GO:0031491";"nucleosome binding";1;0;0,26;"1.00000";"1.00000"
"GO:0031559";"oxidosqualene cyclase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0031625";"ubiquitin protein ligase binding";4;0;1,02;"1.00000";"1.00000"
"GO:0032452";"histone demethylase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0033293";"monocarboxylic acid binding";3;0;0,77;"1.00000";"1.00000"
"GO:0033677";"DNA/RNA helicase activity";4;0;1,02;"1.00000";"1.00000"
"GO:0033743";"peptide-methionine (R)-S-oxide reductase...";1;0;0,26;"1.00000";"1.00000"
"GO:0033754";"indoleamine 2,3-dioxygenase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0033814";"propanoyl-CoA C-acyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0033819";"lipoyl(octanoyl) transferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0033882";"choloyl-CoA hydrolase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0033919";"glucan 1,3-alpha-glucosidase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0034038";"deoxyhypusine synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0034211";"GTP-dependent protein kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0034212";"peptide N-acetyltransferase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0042054";"histone methyltransferase activity";15;0;3,83;"1.00000";"1.00000"
"GO:0042083";"5,10-methylenetetrahydrofolate-dependent...";1;0;0,26;"1.00000";"1.00000"
"GO:0042162";"telomeric DNA binding";1;0;0,26;"1.00000";"1.00000"
"GO:0042171";"lysophosphatidic acid acyltransferase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0042277";"peptide binding";3;0;0,77;"1.00000";"1.00000"
"GO:0042299";"lupeol synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0042300";"beta-amyrin synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0042409";"caffeoyl-CoA O-methyltransferase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0042500";"aspartic endopeptidase activity, intrame...";1;0;0,26;"1.00000";"1.00000"
"GO:0042736";"NADH kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0042781";"3'-tRNA processing endoribonuclease acti...";2;0;0,51;"1.00000";"1.00000"
"GO:0042803";"protein homodimerization activity";1;0;0,26;"1.00000";"1.00000"
"GO:0042961";"ATPase-coupled antimonite transmembrane ...";1;0;0,26;"1.00000";"1.00000"
"GO:0042973";"glucan endo-1,3-beta-D-glucosidase activ...";2;0;0,51;"1.00000";"1.00000"
"GO:0042979";"ornithine decarboxylase regulator activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0043021";"ribonucleoprotein complex binding";2;0;0,51;"1.00000";"1.00000"
"GO:0043022";"ribosome binding";1;0;0,26;"1.00000";"1.00000"
"GO:0043262";"ADP phosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0043338";"CTP:2,3-di-O-geranylgeranyl-sn-glycero-1...";4;0;1,02;"1.00000";"1.00000"
"GO:0043721";"4-hydroxybutanoyl-CoA dehydratase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0043723";"2,5-diamino-6-ribitylamino-4(3H)-pyrimid...";3;0;0,77;"1.00000";"1.00000"
"GO:0043724";"2-keto-3-deoxygalactonate aldolase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0043727";"5-amino-4-imidazole carboxylate lyase ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0043728";"2-keto-4-methylthiobutyrate aminotransfe...";1;0;0,26;"1.00000";"1.00000"
"GO:0043754";"dihydrolipoyllysine-residue (2-methylpro...";1;0;0,26;"1.00000";"1.00000"
"GO:0043761";"archaetidylserine synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0043766";"Sep-tRNA:Cys-tRNA synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0043800";"hexulose-6-phosphate isomerase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0043814";"phospholactate guanylyltransferase activ...";4;0;1,02;"1.00000";"1.00000"
"GO:0043829";"tRNA-specific adenosine-37 deaminase act...";3;0;0,77;"1.00000";"1.00000"
"GO:0043867";"7-cyano-7-deazaguanine tRNA-ribosyltrans...";6;0;1,53;"1.00000";"1.00000"
"GO:0043874";"acireductone synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0043888";"(S)-2,3-di-O-geranylgeranylglyceryl phos...";1;0;0,26;"1.00000";"1.00000"
"GO:0044389";"ubiquitin-like protein ligase binding";4;0;1,02;"1.00000";"1.00000"
"GO:0044620";"ACP phosphopantetheine attachment site b...";1;0;0,26;"1.00000";"1.00000"
"GO:0044769";"ATPase activity, coupled to transmembran...";21;0;5,36;"1.00000";"1.00000"
"GO:0044877";"protein-containing complex binding";4;0;1,02;"1.00000";"1.00000"
"GO:0045135";"poly(beta-D-mannuronate) lyase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0045181";"glutamate synthase activity, NAD(P)H as ...";1;0;0,26;"1.00000";"1.00000"
"GO:0045289";"luciferin monooxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0045290";"D-arabinose 1-dehydrogenase [NAD(P)+] ac...";1;0;0,26;"1.00000";"1.00000"
"GO:0045437";"uridine nucleosidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0045486";"naringenin 3-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0045543";"gibberellin 2-beta-dioxygenase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0045735";"nutrient reservoir activity";4;0;1,02;"1.00000";"1.00000"
"GO:0046027";"phospholipid:diacylglycerol acyltransfer...";1;0;0,26;"1.00000";"1.00000"
"GO:0046404";"polydeoxyribonucleotide 5'-hydroxyl-kina...";2;0;0,51;"1.00000";"1.00000"
"GO:0046428";"1,4-dihydroxy-2-naphthoate octaprenyltra...";1;0;0,26;"1.00000";"1.00000"
"GO:0046523";"S-methyl-5-thioribose-1-phosphate isomer...";2;0;0,51;"1.00000";"1.00000"
"GO:0046526";"D-xylulose reductase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0046565";"3-dehydroshikimate dehydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0046577";"long-chain-alcohol oxidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0046857";"oxidoreductase activity, acting on other...";2;0;0,51;"1.00000";"1.00000"
"GO:0046923";"ER retention sequence binding";2;0;0,51;"1.00000";"1.00000"
"GO:0046933";"proton-transporting ATP synthase activit...";17;0;4,34;"1.00000";"1.00000"
"GO:0046961";"proton-transporting ATPase activity, rot...";21;0;5,36;"1.00000";"1.00000"
"GO:0046992";"oxidoreductase activity, acting on X-H a...";1;0;0,26;"1.00000";"1.00000"
"GO:0046993";"oxidoreductase activity, acting on X-H a...";1;0;0,26;"1.00000";"1.00000"
"GO:0047012";"sterol-4-alpha-carboxylate 3-dehydrogena...";2;0;0,51;"1.00000";"1.00000"
"GO:0047074";"4-hydroxycatechol 1,2-dioxygenase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0047083";"5-O-(4-coumaroyl)-D-quinate 3'-monooxyge...";1;0;0,26;"1.00000";"1.00000"
"GO:0047134";"protein-disulfide reductase (NAD(P)) act...";2;0;0,51;"1.00000";"1.00000"
"GO:0047216";"inositol 3-alpha-galactosyltransferase a...";1;0;0,26;"1.00000";"1.00000"
"GO:0047274";"galactinol-sucrose galactosyltransferase...";1;0;0,26;"1.00000";"1.00000"
"GO:0047429";"nucleoside triphosphate diphosphatase ac...";8;0;2,04;"1.00000";"1.00000"
"GO:0047453";"ATP-dependent NAD(P)H-hydrate dehydratas...";1;0;0,26;"1.00000";"1.00000"
"GO:0047545";"2-hydroxyglutarate dehydrogenase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0047547";"2-methylcitrate dehydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0047598";"7-dehydrocholesterol reductase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0047623";"adenosine-phosphate deaminase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0047631";"ADP-ribose diphosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0047635";"alanine-oxo-acid transaminase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0047816";"D-arabinose 1-dehydrogenase (NAD+) activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0047874";"dolichyldiphosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0047886";"farnesol dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0047938";"glucose-6-phosphate 1-epimerase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0047952";"glycerol-3-phosphate dehydrogenase [NAD(...";1;0;0,26;"1.00000";"1.00000"
"GO:0047988";"hydroxyacid-oxoacid transhydrogenase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0048018";"receptor ligand activity";1;0;0,26;"1.00000";"1.00000"
"GO:0048029";"monosaccharide binding";1;0;0,26;"1.00000";"1.00000"
"GO:0048244";"phytanoyl-CoA dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0048270";"methionine adenosyltransferase regulator...";1;0;0,26;"1.00000";"1.00000"
"GO:0050033";"L-rhamnono-1,4-lactonase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0050040";"lactate 2-monooxygenase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0050113";"inositol oxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0050126";"N-carbamoylputrescine amidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0050136";"NADH dehydrogenase (quinone) activity";7;0;1,79;"1.00000";"1.00000"
"GO:0050145";"nucleoside monophosphate kinase activity";6;0;1,53;"1.00000";"1.00000"
"GO:0050218";"propionate-CoA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0050220";"prostaglandin-E synthase activity";1;0;0,26;"1.00000";"1.00000"
