"GO.ID";"Term";"Annotated";"Significant";"Expected";"classicFisher";"weighted"
"GO:0033556";"dolichyl pyrophosphate Man7GlcNAc2 alpha...";20;0;0,31;"1.0000";"1.0000"
"GO:0033558";"protein lysine deacetylase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0033677";"DNA/RNA helicase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0033743";"peptide-methionine (R)-S-oxide reductase...";1;0;0,02;"1.0000";"1.0000"
"GO:0033754";"indoleamine 2,3-dioxygenase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0033764";"steroid dehydrogenase activity, acting o...";25;0;0,39;"1.0000";"1.0000"
"GO:0033765";"steroid dehydrogenase activity, acting o...";19;0;0,29;"1.0000";"1.0000"
"GO:0033783";"25-hydroxycholesterol 7alpha-hydroxylase...";1;0;0,02;"1.0000";"1.0000"
"GO:0033788";"leucoanthocyanidin reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0033800";"isoflavone 7-O-methyltransferase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0033814";"propanoyl-CoA C-acyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0033819";"lipoyl(octanoyl) transferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0033882";"choloyl-CoA hydrolase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0033897";"ribonuclease T2 activity";3;0;0,05;"1.0000";"1.0000"
"GO:0033919";"glucan 1,3-alpha-glucosidase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0033950";"xyloglucan-specific exo-beta-1,4-glucana...";1;0;0,02;"1.0000";"1.0000"
"GO:0033971";"hydroxyisourate hydrolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0034038";"deoxyhypusine synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0034061";"DNA polymerase activity";23;0;0,35;"1.0000";"1.0000"
"GO:0034062";"5'-3' RNA polymerase activity";34;0;0,52;"1.0000";"1.0000"
"GO:0034211";"GTP-dependent protein kinase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0034212";"peptide N-acetyltransferase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0034318";"alcohol O-acyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0034593";"phosphatidylinositol bisphosphate phosph...";10;0;0,15;"1.0000";"1.0000"
"GO:0034595";"phosphatidylinositol phosphate 5-phospha...";10;0;0,15;"1.0000";"1.0000"
"GO:0034596";"phosphatidylinositol phosphate 4-phospha...";7;0;0,11;"1.0000";"1.0000"
"GO:0034979";"NAD-dependent protein deacetylase activi...";6;0;0,09;"1.0000";"1.0000"
"GO:0035004";"phosphatidylinositol 3-kinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0035091";"phosphatidylinositol binding";14;0;0,22;"1.0000";"1.0000"
"GO:0035250";"UDP-galactosyltransferase activity";21;0;0,32;"1.0000";"1.0000"
"GO:0035251";"UDP-glucosyltransferase activity";28;0;0,43;"1.0000";"1.0000"
"GO:0035671";"enone reductase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0036137";"kynurenine aminotransferase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0036440";"citrate synthase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0038023";"signaling receptor activity";25;0;0,39;"1.0000";"1.0000"
"GO:0042054";"histone methyltransferase activity";15;0;0,23;"1.0000";"1.0000"
"GO:0042083";"5,10-methylenetetrahydrofolate-dependent...";1;0;0,02;"1.0000";"1.0000"
"GO:0042085";"5-methyltetrahydropteroyltri-L-glutamate...";3;0;0,05;"1.0000";"1.0000"
"GO:0042132";"fructose 1,6-bisphosphate 1-phosphatase ...";1;0;0,02;"1.0000";"1.0000"
"GO:0042162";"telomeric DNA binding";1;0;0,02;"1.0000";"1.0000"
"GO:0042171";"lysophosphatidic acid acyltransferase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0042277";"peptide binding";3;0;0,05;"1.0000";"1.0000"
"GO:0042281";"dolichyl pyrophosphate Man9GlcNAc2 alpha...";20;0;0,31;"1.0000";"1.0000"
"GO:0042283";"dolichyl pyrophosphate Glc1Man9GlcNAc2 a...";20;0;0,31;"1.0000";"1.0000"
"GO:0042286";"glutamate-1-semialdehyde 2,1-aminomutase...";1;0;0,02;"1.0000";"1.0000"
"GO:0042299";"lupeol synthase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0042300";"beta-amyrin synthase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0042389";"omega-3 fatty acid desaturase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0042409";"caffeoyl-CoA O-methyltransferase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0042469";"versicolorin reductase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0042500";"aspartic endopeptidase activity, intrame...";1;0;0,02;"1.0000";"1.0000"
"GO:0042556";"eukaryotic elongation factor-2 kinase re...";1;0;0,02;"1.0000";"1.0000"
"GO:0042557";"eukaryotic elongation factor-2 kinase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0042736";"NADH kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0042781";"3'-tRNA processing endoribonuclease acti...";2;0;0,03;"1.0000";"1.0000"
"GO:0042802";"identical protein binding";5;0;0,08;"1.0000";"1.0000"
"GO:0042803";"protein homodimerization activity";1;0;0,02;"1.0000";"1.0000"
"GO:0042961";"ATPase-coupled antimonite transmembrane ...";1;0;0,02;"1.0000";"1.0000"
"GO:0042972";"licheninase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0042973";"glucan endo-1,3-beta-D-glucosidase activ...";2;0;0,03;"1.0000";"1.0000"
"GO:0042979";"ornithine decarboxylase regulator activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0043021";"ribonucleoprotein complex binding";2;0;0,03;"1.0000";"1.0000"
"GO:0043022";"ribosome binding";1;0;0,02;"1.0000";"1.0000"
"GO:0043177";"organic acid binding";11;0;0,17;"1.0000";"1.0000"
"GO:0043225";"ATPase-coupled inorganic anion transmemb...";3;0;0,05;"1.0000";"1.0000"
"GO:0043262";"ADP phosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043338";"CTP:2,3-di-O-geranylgeranyl-sn-glycero-1...";4;0;0,06;"1.0000";"1.0000"
"GO:0043364";"glycyl-radical enzyme activating activit...";10;0;0,15;"1.0000";"1.0000"
"GO:0043365";"[formate-C-acetyltransferase]-activating...";10;0;0,15;"1.0000";"1.0000"
"GO:0043539";"protein serine/threonine kinase activato...";1;0;0,02;"1.0000";"1.0000"
"GO:0043565";"sequence-specific DNA binding";62;0;0,96;"1.0000";"1.0000"
"GO:0043713";"(R)-2-hydroxyisocaproate dehydrogenase a...";19;0;0,29;"1.0000";"1.0000"
"GO:0043721";"4-hydroxybutanoyl-CoA dehydratase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0043723";"2,5-diamino-6-ribitylamino-4(3H)-pyrimid...";3;0;0,05;"1.0000";"1.0000"
"GO:0043724";"2-keto-3-deoxygalactonate aldolase activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0043726";"5-amino-6-(5-phosphoribitylamino)uracil ...";7;0;0,11;"1.0000";"1.0000"
"GO:0043727";"5-amino-4-imidazole carboxylate lyase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0043728";"2-keto-4-methylthiobutyrate aminotransfe...";1;0;0,02;"1.0000";"1.0000"
"GO:0043733";"DNA-3-methylbase glycosylase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0043738";"reduced coenzyme F420 dehydrogenase acti...";4;0;0,06;"1.0000";"1.0000"
"GO:0043741";"alpha-aminoadipate acetyltransferase act...";3;0;0,05;"1.0000";"1.0000"
"GO:0043743";"LPPG:FO 2-phospho-L-lactate transferase ...";1;0;0,02;"1.0000";"1.0000"
"GO:0043748";"O-succinylbenzoate synthase activity";9;0;0,14;"1.0000";"1.0000"
"GO:0043759";"methylbutanoate-CoA ligase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0043761";"archaetidylserine synthase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0043765";"T/G mismatch-specific endonuclease activ...";17;0;0,26;"1.0000";"1.0000"
"GO:0043766";"Sep-tRNA:Cys-tRNA synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043770";"demethylmenaquinone methyltransferase ac...";11;0;0,17;"1.0000";"1.0000"
"GO:0043771";"cytidine kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043773";"coenzyme F420-0 gamma-glutamyl ligase ac...";2;0;0,03;"1.0000";"1.0000"
"GO:0043774";"coenzyme F420-2 alpha-glutamyl ligase ac...";2;0;0,03;"1.0000";"1.0000"
"GO:0043776";"cobalt-precorrin-6B C5-methyltransferase...";11;0;0,17;"1.0000";"1.0000"
"GO:0043777";"cobalt-precorrin-7 C15-methyltransferase...";11;0;0,17;"1.0000";"1.0000"
"GO:0043780";"cobalt-precorrin-5B C1-methyltransferase...";11;0;0,17;"1.0000";"1.0000"
"GO:0043782";"cobalt-precorrin-3 C17-methyltransferase...";11;0;0,17;"1.0000";"1.0000"
"GO:0043791";"dimethylamine methyltransferase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0043798";"glycerate 2-kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043800";"hexulose-6-phosphate isomerase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043803";"hydroxyneurosporene-O-methyltransferase ...";11;0;0,17;"1.0000";"1.0000"
"GO:0043806";"keto acid formate lyase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0043812";"phosphatidylinositol-4-phosphate phospha...";7;0;0,11;"1.0000";"1.0000"
"GO:0043813";"phosphatidylinositol-3,5-bisphosphate 5-...";7;0;0,11;"1.0000";"1.0000"
"GO:0043814";"phospholactate guanylyltransferase activ...";4;0;0,06;"1.0000";"1.0000"
"GO:0043820";"propionyl-CoA dehydrogenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0043823";"spheroidene monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0043826";"sulfur oxygenase reductase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0043827";"tRNA (adenine-57, 58-N(1)-) methyltransf...";11;0;0,17;"1.0000";"1.0000"
"GO:0043829";"tRNA-specific adenosine-37 deaminase act...";3;0;0,05;"1.0000";"1.0000"
"GO:0043830";"thiol-driven fumarate reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0043833";"[methyl-Co(III) methylamine-specific cor...";11;0;0,17;"1.0000";"1.0000"
"GO:0043834";"trimethylamine methyltransferase activit...";11;0;0,17;"1.0000";"1.0000"
"GO:0043841";"(S)-lactate 2-kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043849";"Ras palmitoyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0043852";"monomethylamine methyltransferase activi...";11;0;0,17;"1.0000";"1.0000"
"GO:0043864";"indoleacetamide hydrolase activity";9;0;0,14;"1.0000";"1.0000"
"GO:0043867";"7-cyano-7-deazaguanine tRNA-ribosyltrans...";6;0;0,09;"1.0000";"1.0000"
"GO:0043874";"acireductone synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0043883";"malolactic enzyme activity";4;0;0,06;"1.0000";"1.0000"
"GO:0043888";"(S)-2,3-di-O-geranylgeranylglyceryl phos...";1;0;0,02;"1.0000";"1.0000"
"GO:0043891";"glyceraldehyde-3-phosphate dehydrogenase...";1;0;0,02;"1.0000";"1.0000"
"GO:0043892";"methylglyoxal reductase (NADPH-dependent...";9;0;0,14;"1.0000";"1.0000"
"GO:0044389";"ubiquitin-like protein ligase binding";4;0;0,06;"1.0000";"1.0000"
"GO:0044620";"ACP phosphopantetheine attachment site b...";1;0;0,02;"1.0000";"1.0000"
"GO:0044769";"ATPase activity, coupled to transmembran...";21;0;0,32;"1.0000";"1.0000"
"GO:0044877";"protein-containing complex binding";4;0;0,06;"1.0000";"1.0000"
"GO:0045135";"poly(beta-D-mannuronate) lyase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0045140";"inositol phosphoceramide synthase activi...";20;0;0,31;"1.0000";"1.0000"
"GO:0045181";"glutamate synthase activity, NAD(P)H as ...";1;0;0,02;"1.0000";"1.0000"
"GO:0045182";"translation regulator activity";39;0;0,6;"1.0000";"1.0000"
"GO:0045289";"luciferin monooxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0045290";"D-arabinose 1-dehydrogenase [NAD(P)+] ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0045437";"uridine nucleosidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0045482";"trichodiene synthase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0045483";"aristolochene synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0045486";"naringenin 3-dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0045543";"gibberellin 2-beta-dioxygenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0045551";"cinnamyl-alcohol dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0045703";"ketoreductase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0045735";"nutrient reservoir activity";4;0;0,06;"1.0000";"1.0000"
"GO:0046027";"phospholipid:diacylglycerol acyltransfer...";1;0;0,02;"1.0000";"1.0000"
"GO:0046030";"inositol trisphosphate phosphatase activ...";8;0;0,12;"1.0000";"1.0000"
"GO:0046316";"gluconokinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0046404";"polydeoxyribonucleotide 5'-hydroxyl-kina...";2;0;0,03;"1.0000";"1.0000"
"GO:0046421";"methylisocitrate lyase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0046428";"1,4-dihydroxy-2-naphthoate octaprenyltra...";1;0;0,02;"1.0000";"1.0000"
"GO:0046523";"S-methyl-5-thioribose-1-phosphate isomer...";2;0;0,03;"1.0000";"1.0000"
"GO:0046526";"D-xylulose reductase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0046527";"glucosyltransferase activity";30;0;0,46;"1.0000";"1.0000"
"GO:0046556";"alpha-L-arabinofuranosidase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0046558";"arabinan endo-1,5-alpha-L-arabinosidase ...";1;0;0,02;"1.0000";"1.0000"
"GO:0046559";"alpha-glucuronidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0046565";"3-dehydroshikimate dehydratase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0046577";"long-chain-alcohol oxidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0046589";"ribonuclease T1 activity";1;0;0,02;"1.0000";"1.0000"
"GO:0046857";"oxidoreductase activity, acting on other...";2;0;0,03;"1.0000";"1.0000"
"GO:0046912";"acyltransferase activity, acyl groups co...";10;0;0,15;"1.0000";"1.0000"
"GO:0046920";"alpha-(1->3)-fucosyltransferase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0046921";"alpha-(1->6)-fucosyltransferase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0046923";"ER retention sequence binding";2;0;0,03;"1.0000";"1.0000"
"GO:0046933";"proton-transporting ATP synthase activit...";17;0;0,26;"1.0000";"1.0000"
"GO:0046936";"2'-deoxyadenosine deaminase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0046941";"azetidine-2-carboxylic acid acetyltransf...";3;0;0,05;"1.0000";"1.0000"
"GO:0046943";"carboxylic acid transmembrane transporte...";34;0;0,52;"1.0000";"1.0000"
"GO:0046961";"proton-transporting ATPase activity, rot...";21;0;0,32;"1.0000";"1.0000"
"GO:0046983";"protein dimerization activity";39;0;0,6;"1.0000";"1.0000"
"GO:0046992";"oxidoreductase activity, acting on X-H a...";1;0;0,02;"1.0000";"1.0000"
"GO:0046993";"oxidoreductase activity, acting on X-H a...";1;0;0,02;"1.0000";"1.0000"
"GO:0047012";"sterol-4-alpha-carboxylate 3-dehydrogena...";2;0;0,03;"1.0000";"1.0000"
"GO:0047038";"D-arabinitol 2-dehydrogenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047046";"homoisocitrate dehydrogenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047061";"glucose-fructose oxidoreductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047074";"4-hydroxycatechol 1,2-dioxygenase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0047083";"5-O-(4-coumaroyl)-D-quinate 3'-monooxyge...";1;0;0,02;"1.0000";"1.0000"
"GO:0047134";"protein-disulfide reductase (NAD(P)) act...";2;0;0,03;"1.0000";"1.0000"
"GO:0047172";"shikimate O-hydroxycinnamoyltransferase ...";1;0;0,02;"1.0000";"1.0000"
"GO:0047216";"inositol 3-alpha-galactosyltransferase a...";1;0;0,02;"1.0000";"1.0000"
"GO:0047274";"galactinol-sucrose galactosyltransferase...";1;0;0,02;"1.0000";"1.0000"
"GO:0047293";"4-hydroxybenzoate nonaprenyltransferase ...";2;0;0,03;"1.0000";"1.0000"
"GO:0047323";"[3-methyl-2-oxobutanoate dehydrogenase (...";2;0;0,03;"1.0000";"1.0000"
"GO:0047369";"succinate-hydroxymethylglutarate CoA-tra...";2;0;0,03;"1.0000";"1.0000"
"GO:0047372";"acylglycerol lipase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0047419";"N-acetylgalactosamine-6-phosphate deacet...";9;0;0,14;"1.0000";"1.0000"
"GO:0047429";"nucleoside triphosphate diphosphatase ac...";8;0;0,12;"1.0000";"1.0000"
"GO:0047453";"ATP-dependent NAD(P)H-hydrate dehydratas...";1;0;0,02;"1.0000";"1.0000"
"GO:0047498";"calcium-dependent phospholipase A2 activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0047499";"calcium-independent phospholipase A2 act...";1;0;0,02;"1.0000";"1.0000"
"GO:0047501";"(+)-neomenthol dehydrogenase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0047545";"2-hydroxyglutarate dehydrogenase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0047547";"2-methylcitrate dehydratase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047555";"3',5'-cyclic-GMP phosphodiesterase activ...";2;0;0,03;"1.0000";"1.0000"
"GO:0047560";"3-dehydrosphinganine reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047598";"7-dehydrocholesterol reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047617";"acyl-CoA hydrolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047621";"acylpyruvate hydrolase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0047623";"adenosine-phosphate deaminase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047631";"ADP-ribose diphosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047632";"agmatine deiminase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047635";"alanine-oxo-acid transaminase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047639";"alcohol oxidase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0047710";"bis(5'-adenosyl)-triphosphatase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0047750";"cholestenol delta-isomerase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0047751";"cholestenone 5-alpha-reductase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047753";"choline-sulfatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047768";"carboxy-cis,cis-muconate cyclase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0047816";"D-arabinose 1-dehydrogenase (NAD+) activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0047874";"dolichyldiphosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047886";"farnesol dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047896";"formaldehyde transketolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047911";"galacturan 1,4-alpha-galacturonidase act...";3;0;0,05;"1.0000";"1.0000"
"GO:0047938";"glucose-6-phosphate 1-epimerase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0047952";"glycerol-3-phosphate dehydrogenase [NAD(...";1;0;0,02;"1.0000";"1.0000"
"GO:0047953";"glycerol 2-dehydrogenase (NADP+) activit...";3;0;0,05;"1.0000";"1.0000"
"GO:0047988";"hydroxyacid-oxoacid transhydrogenase act...";1;0;0,02;"1.0000";"1.0000"
"GO:0048018";"receptor ligand activity";1;0;0,02;"1.0000";"1.0000"
"GO:0048029";"monosaccharide binding";1;0;0,02;"1.0000";"1.0000"
"GO:0048038";"quinone binding";2;0;0,03;"1.0000";"1.0000"
"GO:0048244";"phytanoyl-CoA dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0048258";"3-ketoglucose-reductase activity";19;0;0,29;"1.0000";"1.0000"
"GO:0048270";"methionine adenosyltransferase regulator...";1;0;0,02;"1.0000";"1.0000"
"GO:0050032";"L-rhamnonate dehydratase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050033";"L-rhamnono-1,4-lactonase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050034";"L-rhamnose 1-dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050040";"lactate 2-monooxygenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0050046";"delta7-sterol 5(6)-desaturase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050113";"inositol oxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050126";"N-carbamoylputrescine amidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050136";"NADH dehydrogenase (quinone) activity";7;0;0,11;"1.0000";"1.0000"
"GO:0050145";"nucleoside monophosphate kinase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0050150";"o-pyrocatechuate decarboxylase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0050152";"omega-amidase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0050218";"propionate-CoA ligase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050220";"prostaglandin-E synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050236";"pyridoxine:NADP 4-dehydrogenase activity";8;0;0,12;"1.0000";"1.0000"
"GO:0050248";"Renilla-luciferin 2-monooxygenase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0050263";"ribosylpyrimidine nucleosidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050265";"RNA uridylyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050278";"sedoheptulose-bisphosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050291";"sphingosine N-acyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0050308";"sugar-phosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050313";"sulfur dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050321";"tau-protein kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050333";"thiamine triphosphate phosphatase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0050353";"trimethyllysine dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050356";"tropine dehydrogenase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0050385";"ureidoglycolate lyase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050429";"calcium-dependent phospholipase C activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0050501";"hyaluronan synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050525";"cutinase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0050540";"2-aminomuconate deaminase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050564";"N-(5-amino-5-carboxypentanoyl)-L-cystein...";1;0;0,02;"1.0000";"1.0000"
"GO:0050592";"4-hydroxyphenylacetaldehyde oxime monoox...";1;0;0,02;"1.0000";"1.0000"
"GO:0050613";"delta14-sterol reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0050614";"delta24-sterol reductase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0050661";"NADP binding";12;0;0,19;"1.0000";"1.0000"
"GO:0050734";"hydroxycinnamoyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050737";"O-hydroxycinnamoyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0050997";"quaternary ammonium group binding";6;0;0,09;"1.0000";"1.0000"
"GO:0051015";"actin filament binding";1;0;0,02;"1.0000";"1.0000"
"GO:0051020";"GTPase binding";1;0;0,02;"1.0000";"1.0000"
"GO:0051082";"unfolded protein binding";23;0;0,35;"1.0000";"1.0000"
"GO:0051087";"chaperone binding";3;0;0,05;"1.0000";"1.0000"
"GO:0051118";"glucan endo-1,3-alpha-glucosidase activi...";4;0;0,06;"1.0000";"1.0000"
"GO:0051139";"metal cation:proton antiporter activity";1;0;0,02;"1.0000";"1.0000"
"GO:0051192";"prosthetic group binding";1;0;0,02;"1.0000";"1.0000"
"GO:0051287";"NAD binding";26;0;0,4;"1.0000";"1.0000"
"GO:0051536";"iron-sulfur cluster binding";26;0;0,4;"1.0000";"1.0000"
"GO:0051537";"2 iron, 2 sulfur cluster binding";1;0;0,02;"1.0000";"1.0000"
"GO:0051539";"4 iron, 4 sulfur cluster binding";6;0;0,09;"1.0000";"1.0000"
"GO:0051540";"metal cluster binding";26;0;0,4;"1.0000";"1.0000"
"GO:0051718";"DNA (cytosine-5-)-methyltransferase acti...";2;0;0,03;"1.0000";"1.0000"
"GO:0051719";"DNA (cytosine-5-)-methyltransferase acti...";2;0;0,03;"1.0000";"1.0000"
"GO:0051720";"DNA (cytosine-5-)-methyltransferase acti...";2;0;0,03;"1.0000";"1.0000"
"GO:0051730";"GTP-dependent polyribonucleotide 5'-hydr...";2;0;0,03;"1.0000";"1.0000"
"GO:0051731";"polynucleotide 5'-hydroxyl-kinase activi...";3;0;0,05;"1.0000";"1.0000"
"GO:0051732";"polyribonucleotide kinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0051733";"polydeoxyribonucleotide kinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0051734";"polynucleotide kinase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0051735";"GTP-dependent polynucleotide kinase acti...";3;0;0,05;"1.0000";"1.0000"
"GO:0051736";"polyribonucleotide 5'-hydroxyl-kinase ac...";2;0;0,03;"1.0000";"1.0000"
"GO:0051737";"GTP-dependent polydeoxyribonucleotide 5'...";2;0;0,03;"1.0000";"1.0000"
"GO:0051748";"UTP-monosaccharide-1-phosphate uridylylt...";1;0;0,02;"1.0000";"1.0000"
"GO:0051765";"inositol tetrakisphosphate kinase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0051766";"inositol trisphosphate kinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0051861";"glycolipid binding";1;0;0,02;"1.0000";"1.0000"
"GO:0051864";"histone H3-methyl-lysine-36 demethylase ...";3;0;0,05;"1.0000";"1.0000"
"GO:0051909";"acetylenecarboxylate hydratase activity,...";1;0;0,02;"1.0000";"1.0000"
"GO:0051920";"peroxiredoxin activity";8;0;0,12;"1.0000";"1.0000"
"GO:0051990";"(R)-2-hydroxyglutarate dehydrogenase act...";20;0;0,31;"1.0000";"1.0000"
"GO:0051995";"Se-methyltransferase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0051998";"protein carboxyl O-methyltransferase act...";23;0;0,35;"1.0000";"1.0000"
"GO:0052742";"phosphatidylinositol kinase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0052743";"inositol tetrakisphosphate phosphatase a...";7;0;0,11;"1.0000";"1.0000"
"GO:0052744";"phosphatidylinositol monophosphate phosp...";7;0;0,11;"1.0000";"1.0000"
"GO:0052745";"inositol phosphate phosphatase activity";9;0;0,14;"1.0000";"1.0000"
